a	b	cosine_similarity
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	7a86b15480e0a870f0b07a4d23a54ef8f9acac44	0.3639904976357675
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	e8b4308ddf27206f4a43386cba74037c59455993	0.2841665564456026
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	6011eff449895687d849294d48408a0a70fd0d07	0.1719884348156806
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	b463d1da8a0e78ae663a38b3441a6a0de329f462	0.14472767801210895
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	451dcf9913bf3b329c05c2a46ad555eeae267ba8	0.4557278883312282
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	956aa5502f869ab21ce309ed7c4e731f00255e24	0.24323083859528533
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	36475d8fcff146b570f6327e2d67bee43fb6bb6b	0.1646006300032947
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	62e9befc35be73e8a70a749bf4d2f723d964e2c8	0.14177071661905497
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	1cf6a14b165805cb399aa52822246831d96b2dc0	0.2747728346754005
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	4511a4533e6572020fb1b6ed06ab07a61f7a7b29	0.12165594060409063
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	60f83d2c88f62f89d063c228d92ab5130b6039ee	0.24338407296079895
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	0.18451984437301425
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	0.2703952287305708
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	8e4cb5d870160b533e0f512d17b0c85f9ca9c024	0.2600147652590117
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	21298df8a3277357ee55b01df9530b535cf08ec1	0.25915454701962903
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	d3c0d8ab86b678ed0b75784998eab5c1eed1fd96	0.21660878441189726
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	c94e01243791ef0a9db903b469db41985a872275	0.4228653417569615
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	635188d22165358a35d5e545166f89c643a01e82	0.43370736258541887
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	1c1b29749757355cdd44c724582c9f28c0f5eed5	0.09008927300768635
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	0a96963bb82b753ebba9500e12e521a7ae4a3ba6	0.40116673379997575
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	e2a3b659a5d7a32963da30be83f903ba0f9927b6	0.1381826150267165
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	b5f0c69afb444c9371b132da3cd400d438725e6b	0.28803968231148025
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	3a8477f62559d64f4b7a2fc748d6bb3727504c2d	0.1444315474546163
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	0830de1422f1e2cef8fa7dab2d96ac9e45b4916a	0.25330521136812056
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	6daf2f23256445faf5c0be6e777817597de046fc	0.25309828908164117
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	6e3be8b6ef6aef1ff4589180ff14d7028b7e355d	0.2511699614670577
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	ab3ccc8dba2a0cf7a1ce4d830bb8a6238ff03833	0.26391661515547976
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	aa4a5f8125f234182e2dea92805afdfb747a86be	0.20905393239418987
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	9d35774c3fc62c894a5332b308cdeb1de18e7267	0.693835336280394
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	695aa327bf7487a50c32ab5810dbf75fd54b6d86	0.20455836093727564
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	07c605ab91db7c169410461972913781a1207710	0.6285366428765505
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	dbf08302e49b7440a15a2181fb58ed0e909c983b	0.4130019962588027
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	dde45e7b14c245dbd0e4576b98747f312571d85d	0.18080639312919203
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	b5b9251b38e6860d5ae514cc848060ab7f404c95	0.3304297394816411
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	59237d8eee2409e422e146a5de0f1b73c20734c8	0.15495407738522557
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	e3cb7707b9bf68baf3436b5576a83674f37c485a	0.30571914192092353
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	1666d9d26892250a1819e9396842365830dfae64	0.25422110779559604
6f9ca4cb188fad532eabcd0ba4140b754e6c2153	996326a10b51797e93d4389e0daef2ee5335a608	0.13865195143870487
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	df68919819bd26a7ba8900ffa4933684f46eb51f	0.17070227426867268
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	2cc11c24d0b24205e5e9e5f32251bd9383d7fc44	0.10743101230869742
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	1f56a1f9fc9fd8e239689e2dd4912fb6ac49fdd8	0.20343993452838444
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	01bab3aa475ecb0cafd1c71573d53a2be6c9f87a	0.0917879225842113
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	27e31a25cbfc08ec916486687dcbe169cc15d471	0.2673132718977888
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	36c833cfef39a7310967b85f4822ab7ca8f3c764	0.6057094831318603
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	05f48dc92ea3a177aacd91b98507894f78c73524	0.1947741556740595
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	0efb10a969222564be9e52ba4bf961cfa9219fd2	0.16300219438555508
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	8ab6a8a0cf069e3783c6f59163ad03a051310556	0.28411950045035855
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	0b7c9fe4f3b59fecc8f0bb10f537c8ff6be989ec	0.12818727742773403
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	efc204d1347319e0e3e3e4e8c3dc8643aa3b801f	0.12287547418011356
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	ad43796ba5c2bd9e922ef68220b869e5b0553388	0.20418505497862327
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	2958cc2fedcbde0b8309a691cfaa934572c96c55	0.24038543286147934
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	1f6ccd2be75f1cc94a22a773eea8f8aeb5c68217	0.20199978088455794
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	7369a0f04839d28ec9b46fd62eaf43f93aaf83c1	0.2605788769194832
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	5687580522e29722816191f8da59e4f930c876ad	0.2058721585897951
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	6f9ca4cb188fad532eabcd0ba4140b754e6c2153	0.25480445278000274
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	81c92b8be23eca063169692571c66b1a169e43c2	0.19322734226888183
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	c0e6cdc53db918b7b33b56461d57493df7cd450c	0.22156350926788107
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	ba170f73918294f88102f55807381c2ee52c2246	0.2056413366005867
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	7a86b15480e0a870f0b07a4d23a54ef8f9acac44	0.1732332009919959
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	e8b4308ddf27206f4a43386cba74037c59455993	0.20753365688945366
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	6011eff449895687d849294d48408a0a70fd0d07	0.08301680794405705
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	b463d1da8a0e78ae663a38b3441a6a0de329f462	0.21366507560395892
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	451dcf9913bf3b329c05c2a46ad555eeae267ba8	0.244616958032585
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	956aa5502f869ab21ce309ed7c4e731f00255e24	0.2772937676244718
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	36475d8fcff146b570f6327e2d67bee43fb6bb6b	0.1455950092497856
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	62e9befc35be73e8a70a749bf4d2f723d964e2c8	0.12061225989283463
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	1cf6a14b165805cb399aa52822246831d96b2dc0	0.26035601135230324
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	4511a4533e6572020fb1b6ed06ab07a61f7a7b29	0.1407627614343793
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	60f83d2c88f62f89d063c228d92ab5130b6039ee	0.1524753058546765
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	0.22418105134977814
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	0.1982262528724291
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	8e4cb5d870160b533e0f512d17b0c85f9ca9c024	0.14439903452795558
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	21298df8a3277357ee55b01df9530b535cf08ec1	0.14478351430448783
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	d3c0d8ab86b678ed0b75784998eab5c1eed1fd96	0.2277755514715949
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	c94e01243791ef0a9db903b469db41985a872275	0.1438807125446118
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	635188d22165358a35d5e545166f89c643a01e82	0.28288180531564955
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	1c1b29749757355cdd44c724582c9f28c0f5eed5	0.1028527447333411
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	0a96963bb82b753ebba9500e12e521a7ae4a3ba6	0.23689349090532197
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	e2a3b659a5d7a32963da30be83f903ba0f9927b6	0.1191704959140395
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	b5f0c69afb444c9371b132da3cd400d438725e6b	0.1811622843510218
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	3a8477f62559d64f4b7a2fc748d6bb3727504c2d	0.12074634845221033
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	0830de1422f1e2cef8fa7dab2d96ac9e45b4916a	0.16617081449196808
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	6daf2f23256445faf5c0be6e777817597de046fc	0.27725782197213794
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	6e3be8b6ef6aef1ff4589180ff14d7028b7e355d	0.15574031871210892
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	ab3ccc8dba2a0cf7a1ce4d830bb8a6238ff03833	0.16642993071945678
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	aa4a5f8125f234182e2dea92805afdfb747a86be	0.24200856019008216
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	9d35774c3fc62c894a5332b308cdeb1de18e7267	0.2194611302692469
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	695aa327bf7487a50c32ab5810dbf75fd54b6d86	0.22586527397188375
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	07c605ab91db7c169410461972913781a1207710	0.15421553186942175
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	dbf08302e49b7440a15a2181fb58ed0e909c983b	0.13417567822568363
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	dde45e7b14c245dbd0e4576b98747f312571d85d	0.13537652314734447
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	b5b9251b38e6860d5ae514cc848060ab7f404c95	0.274246303035027
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	59237d8eee2409e422e146a5de0f1b73c20734c8	0.1527157309055426
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	e3cb7707b9bf68baf3436b5576a83674f37c485a	0.2535584588150179
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	1666d9d26892250a1819e9396842365830dfae64	0.2791921474815815
290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	996326a10b51797e93d4389e0daef2ee5335a608	0.12223230936988741
81c92b8be23eca063169692571c66b1a169e43c2	df68919819bd26a7ba8900ffa4933684f46eb51f	0.23853016113718023
81c92b8be23eca063169692571c66b1a169e43c2	2cc11c24d0b24205e5e9e5f32251bd9383d7fc44	0.1677828679347832
81c92b8be23eca063169692571c66b1a169e43c2	1f56a1f9fc9fd8e239689e2dd4912fb6ac49fdd8	0.8526577609166696
81c92b8be23eca063169692571c66b1a169e43c2	01bab3aa475ecb0cafd1c71573d53a2be6c9f87a	0.2264535318742989
81c92b8be23eca063169692571c66b1a169e43c2	27e31a25cbfc08ec916486687dcbe169cc15d471	0.2058779111741912
81c92b8be23eca063169692571c66b1a169e43c2	36c833cfef39a7310967b85f4822ab7ca8f3c764	0.17013664465853737
81c92b8be23eca063169692571c66b1a169e43c2	05f48dc92ea3a177aacd91b98507894f78c73524	0.8001305628802129
81c92b8be23eca063169692571c66b1a169e43c2	0efb10a969222564be9e52ba4bf961cfa9219fd2	0.12395757770635606
81c92b8be23eca063169692571c66b1a169e43c2	8ab6a8a0cf069e3783c6f59163ad03a051310556	0.17553974551536639
81c92b8be23eca063169692571c66b1a169e43c2	0b7c9fe4f3b59fecc8f0bb10f537c8ff6be989ec	0.1542493143026585
81c92b8be23eca063169692571c66b1a169e43c2	efc204d1347319e0e3e3e4e8c3dc8643aa3b801f	0.16203491283489962
81c92b8be23eca063169692571c66b1a169e43c2	ad43796ba5c2bd9e922ef68220b869e5b0553388	0.20739162097935793
81c92b8be23eca063169692571c66b1a169e43c2	2958cc2fedcbde0b8309a691cfaa934572c96c55	0.25312677523981797
81c92b8be23eca063169692571c66b1a169e43c2	1f6ccd2be75f1cc94a22a773eea8f8aeb5c68217	0.1453783271543829
81c92b8be23eca063169692571c66b1a169e43c2	7369a0f04839d28ec9b46fd62eaf43f93aaf83c1	0.33784549750147685
81c92b8be23eca063169692571c66b1a169e43c2	5687580522e29722816191f8da59e4f930c876ad	0.20858362856097523
81c92b8be23eca063169692571c66b1a169e43c2	6f9ca4cb188fad532eabcd0ba4140b754e6c2153	0.1483595770293981
81c92b8be23eca063169692571c66b1a169e43c2	290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	0.19322734226888183
81c92b8be23eca063169692571c66b1a169e43c2	c0e6cdc53db918b7b33b56461d57493df7cd450c	0.26537217504932714
81c92b8be23eca063169692571c66b1a169e43c2	ba170f73918294f88102f55807381c2ee52c2246	0.2645566626718044
81c92b8be23eca063169692571c66b1a169e43c2	7a86b15480e0a870f0b07a4d23a54ef8f9acac44	0.15649439720277247
81c92b8be23eca063169692571c66b1a169e43c2	e8b4308ddf27206f4a43386cba74037c59455993	0.27129988025282725
81c92b8be23eca063169692571c66b1a169e43c2	6011eff449895687d849294d48408a0a70fd0d07	0.21904941573594752
81c92b8be23eca063169692571c66b1a169e43c2	b463d1da8a0e78ae663a38b3441a6a0de329f462	0.7373247966415937
81c92b8be23eca063169692571c66b1a169e43c2	451dcf9913bf3b329c05c2a46ad555eeae267ba8	0.12809023828612215
81c92b8be23eca063169692571c66b1a169e43c2	956aa5502f869ab21ce309ed7c4e731f00255e24	0.22403262576840735
81c92b8be23eca063169692571c66b1a169e43c2	36475d8fcff146b570f6327e2d67bee43fb6bb6b	0.13948125088754101
81c92b8be23eca063169692571c66b1a169e43c2	62e9befc35be73e8a70a749bf4d2f723d964e2c8	0.10583434593444
81c92b8be23eca063169692571c66b1a169e43c2	1cf6a14b165805cb399aa52822246831d96b2dc0	0.22940764859171595
81c92b8be23eca063169692571c66b1a169e43c2	4511a4533e6572020fb1b6ed06ab07a61f7a7b29	0.195176552517069
81c92b8be23eca063169692571c66b1a169e43c2	60f83d2c88f62f89d063c228d92ab5130b6039ee	0.2400087192869015
81c92b8be23eca063169692571c66b1a169e43c2	733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	0.2164030762898035
81c92b8be23eca063169692571c66b1a169e43c2	72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	0.2504970435762205
81c92b8be23eca063169692571c66b1a169e43c2	8e4cb5d870160b533e0f512d17b0c85f9ca9c024	0.1523415318440066
81c92b8be23eca063169692571c66b1a169e43c2	21298df8a3277357ee55b01df9530b535cf08ec1	0.19338164972328137
81c92b8be23eca063169692571c66b1a169e43c2	d3c0d8ab86b678ed0b75784998eab5c1eed1fd96	0.22208706899714822
81c92b8be23eca063169692571c66b1a169e43c2	c94e01243791ef0a9db903b469db41985a872275	0.18131574302997971
81c92b8be23eca063169692571c66b1a169e43c2	635188d22165358a35d5e545166f89c643a01e82	0.24477248250593037
81c92b8be23eca063169692571c66b1a169e43c2	1c1b29749757355cdd44c724582c9f28c0f5eed5	0.09378472563630295
81c92b8be23eca063169692571c66b1a169e43c2	0a96963bb82b753ebba9500e12e521a7ae4a3ba6	0.19608092865873672
81c92b8be23eca063169692571c66b1a169e43c2	e2a3b659a5d7a32963da30be83f903ba0f9927b6	0.19579607443683558
81c92b8be23eca063169692571c66b1a169e43c2	b5f0c69afb444c9371b132da3cd400d438725e6b	0.21941801475693282
81c92b8be23eca063169692571c66b1a169e43c2	3a8477f62559d64f4b7a2fc748d6bb3727504c2d	0.1911756341953731
81c92b8be23eca063169692571c66b1a169e43c2	0830de1422f1e2cef8fa7dab2d96ac9e45b4916a	0.1529370592101577
81c92b8be23eca063169692571c66b1a169e43c2	6daf2f23256445faf5c0be6e777817597de046fc	0.19327987544146916
81c92b8be23eca063169692571c66b1a169e43c2	6e3be8b6ef6aef1ff4589180ff14d7028b7e355d	0.15368735482953208
81c92b8be23eca063169692571c66b1a169e43c2	ab3ccc8dba2a0cf7a1ce4d830bb8a6238ff03833	0.2689895263538587
81c92b8be23eca063169692571c66b1a169e43c2	aa4a5f8125f234182e2dea92805afdfb747a86be	0.19290272100332356
81c92b8be23eca063169692571c66b1a169e43c2	9d35774c3fc62c894a5332b308cdeb1de18e7267	0.1844974518776361
81c92b8be23eca063169692571c66b1a169e43c2	695aa327bf7487a50c32ab5810dbf75fd54b6d86	0.232314975576772
81c92b8be23eca063169692571c66b1a169e43c2	07c605ab91db7c169410461972913781a1207710	0.17170093870980777
81c92b8be23eca063169692571c66b1a169e43c2	dbf08302e49b7440a15a2181fb58ed0e909c983b	0.2309145990579631
81c92b8be23eca063169692571c66b1a169e43c2	dde45e7b14c245dbd0e4576b98747f312571d85d	0.10871200489723551
81c92b8be23eca063169692571c66b1a169e43c2	b5b9251b38e6860d5ae514cc848060ab7f404c95	0.2660817272859379
81c92b8be23eca063169692571c66b1a169e43c2	59237d8eee2409e422e146a5de0f1b73c20734c8	0.1644423663104516
81c92b8be23eca063169692571c66b1a169e43c2	e3cb7707b9bf68baf3436b5576a83674f37c485a	0.2205801567425306
81c92b8be23eca063169692571c66b1a169e43c2	1666d9d26892250a1819e9396842365830dfae64	0.18118369229393574
81c92b8be23eca063169692571c66b1a169e43c2	996326a10b51797e93d4389e0daef2ee5335a608	0.08940384635248147
c0e6cdc53db918b7b33b56461d57493df7cd450c	df68919819bd26a7ba8900ffa4933684f46eb51f	0.2674882094158669
c0e6cdc53db918b7b33b56461d57493df7cd450c	2cc11c24d0b24205e5e9e5f32251bd9383d7fc44	0.1952264131189611
c0e6cdc53db918b7b33b56461d57493df7cd450c	1f56a1f9fc9fd8e239689e2dd4912fb6ac49fdd8	0.24272220308607556
c0e6cdc53db918b7b33b56461d57493df7cd450c	01bab3aa475ecb0cafd1c71573d53a2be6c9f87a	0.21752651350870816
c0e6cdc53db918b7b33b56461d57493df7cd450c	27e31a25cbfc08ec916486687dcbe169cc15d471	0.19888753918373483
c0e6cdc53db918b7b33b56461d57493df7cd450c	36c833cfef39a7310967b85f4822ab7ca8f3c764	0.26866255244248355
c0e6cdc53db918b7b33b56461d57493df7cd450c	05f48dc92ea3a177aacd91b98507894f78c73524	0.23036126034562351
c0e6cdc53db918b7b33b56461d57493df7cd450c	0efb10a969222564be9e52ba4bf961cfa9219fd2	0.10858483747742373
c0e6cdc53db918b7b33b56461d57493df7cd450c	8ab6a8a0cf069e3783c6f59163ad03a051310556	0.1795155865191448
c0e6cdc53db918b7b33b56461d57493df7cd450c	0b7c9fe4f3b59fecc8f0bb10f537c8ff6be989ec	0.15384592150405116
c0e6cdc53db918b7b33b56461d57493df7cd450c	efc204d1347319e0e3e3e4e8c3dc8643aa3b801f	0.2633769743933818
c0e6cdc53db918b7b33b56461d57493df7cd450c	ad43796ba5c2bd9e922ef68220b869e5b0553388	0.18077042542282584
c0e6cdc53db918b7b33b56461d57493df7cd450c	2958cc2fedcbde0b8309a691cfaa934572c96c55	0.22783488197563498
c0e6cdc53db918b7b33b56461d57493df7cd450c	1f6ccd2be75f1cc94a22a773eea8f8aeb5c68217	0.16323126777236857
c0e6cdc53db918b7b33b56461d57493df7cd450c	7369a0f04839d28ec9b46fd62eaf43f93aaf83c1	0.149254495442239
c0e6cdc53db918b7b33b56461d57493df7cd450c	5687580522e29722816191f8da59e4f930c876ad	0.122427425612718
c0e6cdc53db918b7b33b56461d57493df7cd450c	6f9ca4cb188fad532eabcd0ba4140b754e6c2153	0.18348454330122826
c0e6cdc53db918b7b33b56461d57493df7cd450c	290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	0.22156350926788107
c0e6cdc53db918b7b33b56461d57493df7cd450c	81c92b8be23eca063169692571c66b1a169e43c2	0.26537217504932714
c0e6cdc53db918b7b33b56461d57493df7cd450c	ba170f73918294f88102f55807381c2ee52c2246	0.17193211132451938
c0e6cdc53db918b7b33b56461d57493df7cd450c	7a86b15480e0a870f0b07a4d23a54ef8f9acac44	0.20539237778081448
c0e6cdc53db918b7b33b56461d57493df7cd450c	e8b4308ddf27206f4a43386cba74037c59455993	0.14047805100163516
c0e6cdc53db918b7b33b56461d57493df7cd450c	6011eff449895687d849294d48408a0a70fd0d07	0.2107648683359343
c0e6cdc53db918b7b33b56461d57493df7cd450c	b463d1da8a0e78ae663a38b3441a6a0de329f462	0.23030594091250522
c0e6cdc53db918b7b33b56461d57493df7cd450c	451dcf9913bf3b329c05c2a46ad555eeae267ba8	0.0927021068964906
c0e6cdc53db918b7b33b56461d57493df7cd450c	956aa5502f869ab21ce309ed7c4e731f00255e24	0.19921656542589472
c0e6cdc53db918b7b33b56461d57493df7cd450c	36475d8fcff146b570f6327e2d67bee43fb6bb6b	0.0834897982228412
c0e6cdc53db918b7b33b56461d57493df7cd450c	62e9befc35be73e8a70a749bf4d2f723d964e2c8	0.14123298998321765
c0e6cdc53db918b7b33b56461d57493df7cd450c	1cf6a14b165805cb399aa52822246831d96b2dc0	0.32019430994110204
c0e6cdc53db918b7b33b56461d57493df7cd450c	4511a4533e6572020fb1b6ed06ab07a61f7a7b29	0.2584830849402717
c0e6cdc53db918b7b33b56461d57493df7cd450c	60f83d2c88f62f89d063c228d92ab5130b6039ee	0.10801388318246434
c0e6cdc53db918b7b33b56461d57493df7cd450c	733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	0.2750868449823129
c0e6cdc53db918b7b33b56461d57493df7cd450c	72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	0.349209565174185
c0e6cdc53db918b7b33b56461d57493df7cd450c	8e4cb5d870160b533e0f512d17b0c85f9ca9c024	0.13886957149984855
c0e6cdc53db918b7b33b56461d57493df7cd450c	21298df8a3277357ee55b01df9530b535cf08ec1	0.12105248555378927
c0e6cdc53db918b7b33b56461d57493df7cd450c	d3c0d8ab86b678ed0b75784998eab5c1eed1fd96	0.1903110269494804
c0e6cdc53db918b7b33b56461d57493df7cd450c	c94e01243791ef0a9db903b469db41985a872275	0.14782206066110246
c0e6cdc53db918b7b33b56461d57493df7cd450c	635188d22165358a35d5e545166f89c643a01e82	0.17594503806455414
c0e6cdc53db918b7b33b56461d57493df7cd450c	1c1b29749757355cdd44c724582c9f28c0f5eed5	0.1194534298619843
c0e6cdc53db918b7b33b56461d57493df7cd450c	0a96963bb82b753ebba9500e12e521a7ae4a3ba6	0.19006669023784176
c0e6cdc53db918b7b33b56461d57493df7cd450c	e2a3b659a5d7a32963da30be83f903ba0f9927b6	0.24556809161680718
c0e6cdc53db918b7b33b56461d57493df7cd450c	b5f0c69afb444c9371b132da3cd400d438725e6b	0.12761648877775206
c0e6cdc53db918b7b33b56461d57493df7cd450c	3a8477f62559d64f4b7a2fc748d6bb3727504c2d	0.18902848267921762
c0e6cdc53db918b7b33b56461d57493df7cd450c	0830de1422f1e2cef8fa7dab2d96ac9e45b4916a	0.1851791875551566
c0e6cdc53db918b7b33b56461d57493df7cd450c	6daf2f23256445faf5c0be6e777817597de046fc	0.21153786770796534
c0e6cdc53db918b7b33b56461d57493df7cd450c	6e3be8b6ef6aef1ff4589180ff14d7028b7e355d	0.25465599518387155
c0e6cdc53db918b7b33b56461d57493df7cd450c	ab3ccc8dba2a0cf7a1ce4d830bb8a6238ff03833	0.27544625214139884
c0e6cdc53db918b7b33b56461d57493df7cd450c	aa4a5f8125f234182e2dea92805afdfb747a86be	0.24026267515500513
c0e6cdc53db918b7b33b56461d57493df7cd450c	9d35774c3fc62c894a5332b308cdeb1de18e7267	0.16508610808322102
c0e6cdc53db918b7b33b56461d57493df7cd450c	695aa327bf7487a50c32ab5810dbf75fd54b6d86	0.6558332616400929
c0e6cdc53db918b7b33b56461d57493df7cd450c	07c605ab91db7c169410461972913781a1207710	0.2503952223212277
c0e6cdc53db918b7b33b56461d57493df7cd450c	dbf08302e49b7440a15a2181fb58ed0e909c983b	0.15669066999777667
c0e6cdc53db918b7b33b56461d57493df7cd450c	dde45e7b14c245dbd0e4576b98747f312571d85d	0.14517915066006473
c0e6cdc53db918b7b33b56461d57493df7cd450c	b5b9251b38e6860d5ae514cc848060ab7f404c95	0.1711463327918516
c0e6cdc53db918b7b33b56461d57493df7cd450c	59237d8eee2409e422e146a5de0f1b73c20734c8	0.15910690708275893
c0e6cdc53db918b7b33b56461d57493df7cd450c	e3cb7707b9bf68baf3436b5576a83674f37c485a	0.22580657403656934
c0e6cdc53db918b7b33b56461d57493df7cd450c	1666d9d26892250a1819e9396842365830dfae64	0.26142332030323207
c0e6cdc53db918b7b33b56461d57493df7cd450c	996326a10b51797e93d4389e0daef2ee5335a608	0.13328492821091523
ba170f73918294f88102f55807381c2ee52c2246	df68919819bd26a7ba8900ffa4933684f46eb51f	0.16105451537425322
ba170f73918294f88102f55807381c2ee52c2246	2cc11c24d0b24205e5e9e5f32251bd9383d7fc44	0.12552876931593202
ba170f73918294f88102f55807381c2ee52c2246	1f56a1f9fc9fd8e239689e2dd4912fb6ac49fdd8	0.28491467003418186
ba170f73918294f88102f55807381c2ee52c2246	01bab3aa475ecb0cafd1c71573d53a2be6c9f87a	0.14317876329852858
ba170f73918294f88102f55807381c2ee52c2246	27e31a25cbfc08ec916486687dcbe169cc15d471	0.21531591058060548
ba170f73918294f88102f55807381c2ee52c2246	36c833cfef39a7310967b85f4822ab7ca8f3c764	0.11976012307352878
ba170f73918294f88102f55807381c2ee52c2246	05f48dc92ea3a177aacd91b98507894f78c73524	0.2686119467059997
ba170f73918294f88102f55807381c2ee52c2246	0efb10a969222564be9e52ba4bf961cfa9219fd2	0.15040229410199932
ba170f73918294f88102f55807381c2ee52c2246	8ab6a8a0cf069e3783c6f59163ad03a051310556	0.2342223878255808
